CODE,Q1,A1,P/F,Q2
21,의료 관광에 대해 설명해 주세요.,"의료 관광이란 중동 국가의 부호들이 주로 실시하는 것으로서, 개발도상국의 의술을 체험하러 전 세계를 다니는 것을 의미합니다. 보다 낙후된 시설의 의료시설을 통해 긍정적 태도를 가지게 됩니다.",F,
21,의료 관광에 대해 설명해 주세요.,"병원을 돌아다니며 과잉 치료를 받는 행위를 의미하기도 합니다. 법적으로 하루에 지불가능한 병원비가 10만원으로 제한되어 있음에도 불구하고, 이를 위반하여 의료 행위 받는 것을 의미합니다.",F,
21,의료 관광에 대해 설명해 주세요.,"관광을 빙자하여 의료 행위를 받는 일체의 행동을 의미합니다. 과거에는 성행하였으나, 언택트 치료가 본격화되면서 지금은 완전히 사장된 행위로 디지털 시대의 변화를 느낄 수 있습니다.",F,
21,스파 시설에 대해 설명해 주세요.,"본래는 물을 이용한 건강 증진 및 질병 치료를 가리키는 말이었는데, 최근에는 그 의미가 마사지를 포함하여 미용 분야까지 확대되었습니다. 스파라는 명칭의 유래에 대하여는 벨기에 리에주주의 온천으로 유명한 도시 스파에서 비롯되었다는 설과 프랑스어의 머리글자를 따온 것이라는 설이 있습니다.",P,마사지에 대해 설명해 주세요.
21,스파 시설에 대해 설명해 주세요.,"스파를 할 때에는 자신의 체질이나 몸의 상태를 고려하여야 합니다. 식사 직후나 술을 마신 직후에 하는 것은 삼가야 합니다. 오전에는 따뜻한 물을, 오후에는 미지근한 물을 이용하는 것이 좋습니다. 탕 안에 들어갈 경우에는 10분 정도의 입욕과 20분 정도의 휴식을 2~3회 반복하는 것이 좋습니다.",P,탕 안에 들어갈때 주의사항에 대해 설명해 주세요.
21,스파 시설에 대해 설명해 주세요.,"스파란 광천이란 뜻인데, 특히 이런 땅에 만들어진 미용과 건강을 위한 시설을 말합니다. 미용법?운동지도?식사요법에 의한 비만해소 등을 목적으로 한 것이 많으며, 피부미용이나 체형관리를 해주는 건강관리 리조트 시설로서의 역할도 갖습니다. 스파의 기능을 도입한 의료 기관으로서는 독일에서 왕성한 쿠르하우스가 있습니다.",P,쿠르하우스에 대해 설명해 주세요.
21,스파 시설에 대해 설명해 주세요.,"스파란 다품종 대량생산 의류 기업을 의미하며, 가장 대표적인 기업으로는 스파오가 있습니다. 또한 명품으로 알려진 구찌도 스파에서 출발한 것으로 알려질 정도로 유망한 의류 시설입니다.",F,
21,스파 시설에 대해 설명해 주세요.,"스파 시설에는 다양한 식사 시설뿐만 아니라, 숙박 시설도 마련되어 있습니다. 동아시아 3국에서는 일본이 가장 유명하며, 스파시설을 이용하기 위해서는 반드시 홍역 접종 증명해야합니다.",F,
21,스파 시설에 대해 설명해 주세요.,"일본에서 가장 유명한 스파 시설은 료칸입니다. 료칸은 방 마다 온천 시설을 갖춘 고급 온천을 의미하며, 이를 이용하기 위해서는 일본인으로 귀화하거나, 일본인 배우자가 있을 것을 요구하고 있습니다.",F,
21,항공 서비스에 대해 설명해 주세요.,"항공 운송 서비스는 정부기관으로부터 법적으로 허가받은 운송업자가 고객에게 일정한 공간을 제공하고 여기에 인적, 물적 서비스를 결합시켜 승객과 화물을 원하는 목적지까지 정해진 시간 내에 안전하게 이동시켜 주는 서비스입니다. 항공 운송 서비스는 사업의 형태, 운송객체 및 운송지역을 기준으로 세분화 할 수 있습니다.",P,운송객체에 대해 설명해 주세요.
21,항공 서비스에 대해 설명해 주세요.,"운송업은 여객이나 화물을 공간적, 시간적인 거리의 단축을 통해서 사회경제와 국민생활의 발전에 크게 도움을 줍니다. 특히 항공운송업은 정치적, 군사적 수단으로 자국을 대표하는 역할을 담당합니다. 항공서비스는 일반적인 서비스의 특성인 무형성, 소멸성, 이질성은 물론이고 고속성, 국제성, 공공성 등이 특성도 보입니다.",P,운송업의 소멸성에 대해 설명해 주세요.
21,항공 서비스에 대해 설명해 주세요.,"항공상품은 크게 4가지로 구성됩니다. 항공사가 보유한 항공기, 취항하고 있는 노선망, 기내서비스 등이 제공되는 인적 서비스, 컴퓨터 예약 시스템을 통한 예약, 발권, 안내 서비스 입니다. 즉 항공기와 노선망인 하드웨어와 휴먼웨어 부분인 인적 서비스와 소프트에어 부분인 정보서비스가 결합되어 있습니다.",P,항공기의 종류에 대해 설명해 주세요.
21,항공 서비스에 대해 설명해 주세요.,"항공서비스란 항공기를 이용하여 승객을 태우는 서비스만 특정하는 것으로, 전세계적으로 유망한 사업 중 하나입니다. 가장 거대한 규모의 시가총액을 자랑하는 대한민국 회사는 제주항공입니다.",F,
21,항공 서비스에 대해 설명해 주세요.,"항공 서비스는 승객을 이송하는 것뿐만 아니라, 쾌적한 서비스를 제공하는 것을 목표로 하고 있습니다. 항공기를 운영하는 소프트웨어의 중요성은 갈수록 감소하고 있고, 인적 서비스의 중요성이 커지고 있습니다.",F,
21,항공 서비스에 대해 설명해 주세요.,"항공기를 이용하여 군사 서비스를 제공하는 것을 최우선 목표로 하고 있습니다. 민간보다는 군수 영역에서 더 활발하게 사용되고 있으며, 향후 민간의 항공 서비스 이용은 더 축소될 전망입니다.",F,
21,항공상품의 판매 서비스에 대해 설명해 주세요.,"항공상품의 판매는 항공사가 자사의 지점이나 영업소를 통하여 그 지역 내 기업이나 단체 또는 일반 불특정수요를 대상으로 판매활동을 직접 전개하고 항공예약의 접수, 항공권 발행, 여행안내 등의 제반활동을 하는 것을 말합니다. 항공사가 직접 판매하는 영업형태를 직접 판매라고 합니다.",P,항공권 발행 절차를 설명해 주세요.
21,항공상품의 판매 서비스에 대해 설명해 주세요.,"지점이나 영업소에 카운터를 설치하여 고객에게 직접 항공편 예약, 항공권 발행, 여행상품 안내, 여행관련 각종 안내 서비스를 제공하고 있습니다. 항공사의 자사 지점과 영업소 카운터에서 판매하는 양은 많지 않지만 그 지역이 거점으로서 판매대리점과 연결하는 역할을 담당합니다.",P,영업소 카운터의 거점 역할에 대해 설명해 주세요.
21,항공상품의 판매 서비스에 대해 설명해 주세요.,"항공사는 고객 확보를 위해 자사의 지점이나 영업소 등 직접판매망으로는 충분한 고객확보에 한계가 있습니다. 이를 극복하기 위해 해당지역의 판매전문업자로 하여금 판매, 발권, 예약 등의 업무를 대리로 하는 간접판매망을 구성하여 운영하고 있으며 이를 간접판매라고 합니다.",P,항공사와 판매전문업자의 관계를 설명해 주세요.
21,항공상품의 판매 서비스에 대해 설명해 주세요.,"항공상품에는 티켓을 파는 것 뿐만 아니라 연계된 가이드 상품을 파는 것도 의미합니다. 모든 승객들은 티켓을 구매한 항공사에서만 항공상품을 구매할 수 있도록 되어 있으며, 다른 항공상품은 금지됩니다.",F,
21,항공상품의 판매 서비스에 대해 설명해 주세요.,"항공 상품에는 항공기를 판매하는 것이 포함되어 있습니다. 승객은 경우에 따라 즉석에서 본인이 탑승한 항공기를 구매하는 것이 허용되며, 이 경우에는 결제 즉시 소유권이 승객에게 이전됩니다.",F,
21,항공상품의 판매 서비스에 대해 설명해 주세요.,"현지 지점이나 영업소에 근무하는 직원을 파견하는 경우도 있습니다. 이 경우에 동일하게 서비스를 제공하지만, 현지 지점에는 반드시 해당 국적을 가진 직원만을 보내야 합법적인 영업이 가능합니다.",F,
21,공항 서비스에 대해 설명해 주세요.,"항공사에서 이루어지는 업무는 도심에서의 판매, 도심 및 공항에서 진행하는 예약, 발권과 공항에서의 승객탑승수숙 및 화물탑재 관련업무, 항공기 운항, 객실서비스, 항공기 정비 등으로 구성되어 있습니다. 여객 운송은 항공여행을 하는 여객이 안전하고 쾌적하게 여행할 수 있도록 공항에서 이루어지는 일련의 서비스입니다.",P,항공기 정비에 대해 설명해 주세요.
21,공항 서비스에 대해 설명해 주세요.,출발지 공항에서 출발항공편의 운항을 위한 사전준비를 하고 승객의 여행구비서류를 확인하고 여객의 입국편의를 위해 입국사열 및 수하물 통관안내와 사고수하물 처리를 합니다. 화물운송은 신속하고 안전한 화물의 탑재와 하기를 위해 공항에서 이루어지는 일련의 서비스입니다.,P,여행구비서류를 설명해 주세요.
21,공항 서비스에 대해 설명해 주세요.,"항공사의 공항서비스는 공항에서 이루어지는 항공사의 업무 중에서 여객이나 화물을 직접 다루는 운송업무와 공항에서 이루어지는 예약, 발권업무를 의미합니다. 항공이나 배를 이용하여 공항 또는 항만으로 출입국할 때는 반드시 세관신고, 출입국관리, 검역을 거쳐야 합니다.",P,검역의 중요성을 설명해 주세요.
21,공항 서비스에 대해 설명해 주세요.," 공항에서는 다양한 서비스를 제공하고 있으며, 가장 유명한 서비스는 맞춤 옷 대여 서비스 입니다. 항공사는 승객의 체형 등을 판단하여 가장 잘 어울리는 패션을 제공하고 있습니다. ",F,
21,공항 서비스에 대해 설명해 주세요.," 공항에서 서비스는 무엇이든 무료로 이루어지고 있으며, 유료로 이루어지는 경우에는 반드시 고객에게 알려야할 의무가 있습니다. 여행자 보험 가입 등은 여행사의 부담으로 이뤄지게 됩니다.",F,
21,공항 서비스에 대해 설명해 주세요.," 한국 공항에 들어가기 위해서는 여권이 필요하며, 여권이 없는 경우에는 모든 공항에서의 서비스를 이용 할 수 없습니다. 이는 공항에 단순히 입장하는 것도 포함이며, 손님 맞이는 공항의 외부에서 이루어집니다.",F,
21,출국 과정을 설명해 주세요.,검역 관련 절차는 탑승수속을 받기 전에 해야 신속히 탑승할 수 있습니다. 아프리카 및 중남미의 황열감염위험 지역으로 입국하고자 하는 사람은 입국 10일전에 황열예방접종을 받고 국제공인예방접종증명서를 휴대하여야 합니다. 출국여행객 탑승 수속은 항공사 체크인 카운터에서 합니다.,P,국제공인예방접종증명서에 대해 설명해 주세요.
21,출국 과정을 설명해 주세요.,비행기 탑승 48시간 전에 예약을 재확인하고 출발 3시간 전에 공항에 나오도록 합니다. 탑승수속은 이용항공사 카운터에 여권과 항공예약 티켓을 제시하고 탑승권을 받고 수하물을 위탁합니다. 최근에는 공항 무인탑승수속기기를 이용하여 셀프체크인 수속과 자동수하물 위탁이 가능합니다.,P,무인탑승수속기기 사용법에 대해 설명해 주세요.
21,출국 과정을 설명해 주세요.,"출국심사장으로 들어가면 양쪽에 세관신고센터가 있습니다. 입국 시 재반입할 귀중품 및 고가의 물품을 지니고 나가는 사람은 신고해야 합니다. 물품을 신고하지 않고 그냥 나갈 경우, 귀국할 때 외국에서 구입한 것으로 간주되어 과세대상이 되기 때문에 주의해야 합니다.",P,세관신고센터에 대해 설명해 주세요.
21,출국 과정을 설명해 주세요.," 출국을 하기 위해서는 탑승 수속시간 10분전까지 카운터로 도착해야합니다. 정시 도착하게 될 경우 수화물 접수가 불가능하며, 모든 금액은 100% 환불되거나 다음편 항공편을 보장합니다.",F,
21,출국 과정을 설명해 주세요.," 출국을 하기 위해서는 출국장으로 가야하며, 이 경우에는 여권과 비행기표를 제시하게 됩니다. 출국장에서는 면세점 이용이 불가능하며, 입국장에서 면세점을 처음으로 이용할 수 있습니다.",F,
21,출국 과정을 설명해 주세요.," 출국장을 통과하는 데 시간이 걸리기 때문에 넉넉히 시간을 두고 출국을 하는 것이 좋습니다. 출국 과정에서 소지품 검사가 이루어지지만, 형식적인 것이고, 총기류를 제외한 모든 물품은 반입됩니다.",F,
21,보안검색과 출국심사에 대해 설명해 주세요.,탑승수속 및 세관신고를 완료한 후 출국장으로 이동하여 보안 검색을 받습니다. 지니거나 들고 있는 짐을 모두 직원에게 건네주고 여행자는 그 옆의 금속탐지기 문을 통과해 들어갑니다. 비행기의 공중납치 등을 방지하기 위한 안전조치가 목적으로 짐을 엑스레이 검색대에 통과시킵니다.,P,보안검색의 목적을 설명해 주세요.
21,보안검색과 출국심사에 대해 설명해 주세요.,"법무부 출국심사대 앞의 대기선에서 줄을 서서 기다리다가 자신의 차례가 오면 여권과 탑승권, 출입국 신고서를 직원에게 제시합니다. 여권만 유효하면 특별한 질문 없이 여권에 출국확인을 해주며 출국신고서는 심사인을 날인하여 떼어내고 입국신고서는 여권에 붙여 돌려 줍니다.",P,출입국 신고서 작성요령에 대해 설명해 주세요.
21,보안검색과 출국심사에 대해 설명해 주세요.,,P,
21,보안검색과 출국심사에 대해 설명해 주세요.," 보안검색은 항공기에 위험한 물건을 들고 탑승하는 것을 방지하기 위함입니다. 이 경우에 보안 검색은 철저하게 이루어지고, 도검류를 제외한 가벼운 커터칼 등의 문방구는 무리없이 허용됩니다.",F,
21,보안검색과 출국심사에 대해 설명해 주세요.," 출국심사는 여권을 스캔하는 것으로 이루어집니다. 과거에는 기계가 심사하는 경우도 있었지만, 자동 출국 심사가 수반한 오류 그리고 시간 지연등의 문제로 인천공항은 수동으로 이뤄집니다.",F,
21,보안검색과 출국심사에 대해 설명해 주세요., 보안 검색에 응하지 않는 경우에는 출국이 금지되는 것은 물론이고 법적 책임을 지게 됩니다. 이 경우에 출국을 하지 못해 타지 못한 비행기는 항공공사 측에서 전액 변상하게 됩니다.,F,
21,입국 절차에 대해 설명해 주세요.,출국 시 신고한 휴대물품 반출신고서 등을 다시 확인하여 꺼내기 쉬운 곳에 넣어두는 곳이 좋습니다. 항공기가 도착하면 승객은 자신의 휴대품이나 가방을 가지고 내려야 하며 출입구에 대기하고 있는 항공사직원들의 안내를 받아 계단 및 에스컬레이터를 이용하여 입국장에 도착할 수 있습니다.,P,휴대물품 반출신고서에 대해 설명해 주세요.
21,입국 절차에 대해 설명해 주세요.,입국사열대에서 여권과 입국신고서 및 여행자휴대품신고서 등을 법무부 입국심사관에게 제출하고 입국심사인 날인을 받고 위탁수하물을 찾습니다. 컨베이어 벨트에서 수하물을 찾은 후 세관검사대로 갑니다. 해외에서 우리나라로 입국하는 모든 여행자는 신고물품이 없는 경우에도 반드시 작성해야 합니다.,P,입국심사관의 역할에 대해 설명해 주세요.
21,입국 절차에 대해 설명해 주세요.,,P,
21,입국 절차에 대해 설명해 주세요.," 입국 절차는 비행기에 내리자마자 시작되게 됩니다. 비행기에서 미리 작성한 입국카드를 반드시 지참하여야하며, 대한민국 국민의 면세 금액은 최대 100$입니다. 이를 초과하면 전량 압수입니다.",F,
21,입국 절차에 대해 설명해 주세요.," 입국 절차는 출국 절차와 달리 상당히 복잡합니다. 최소 일주일부터 한달까지 걸릴 수 있으며, 이 경우 수화물을 찾는 것도 금지됩니다. 이를 통과하면 인천공항을 나올 수 있습니다.",F,
21,입국 절차에 대해 설명해 주세요.," 입국 절차를 통과하기 위해서는 일정한 보석금을 지불해야만 합니다. 보석금을 지불하지 않으면 공항에 억류되게 되고, 가족 혹은 대리인이 방문하여 보석금을 내기 전까지는 운신에 제약이 가해집니다.",F,
21,자동출입국심사 서비스에 대해 설명해 주세요.,"사전에 여권정보와 바이오정보를 등록한 뒤 자동출입국심사서비스 게이트에서 이를 활용하여 출입국심사를 진행하는 시스템을 말합니다. 이는 심사관의 대면심사를 대신하는 것으로, 약 12초 이내에 출입국 심사를 마치는 편리함을 갖고 있습니다. 자동출입국심사서비스는 자발적으로 희망하는 사람을 대상으로 합니다.",P,바이오정보에 대해 설명해 주세요.
21,자동출입국심사 서비스에 대해 설명해 주세요.,첨단 정보화기술을 활용하여 자동출입국심사대에서 지문 등으로 본인 인증을 함으로써 이용자 스스로 간편하게 출입국 심사를 종료하는 무인심사 시스템을 말합니다. 자동출입국심사 서비스 이용 희망자는 여권 및 바이오정보를 사전에 등록한 뒤 등록된 개인정보 활용에 동의해야 합니다.,P,자동출입국심사대의 장점을 설명해 주세요.
21,자동출입국심사 서비스에 대해 설명해 주세요.,"주민등록증이 된 7세 이상의 대한민국 국민과 17세 이상의 등록외국인, 한국방문우대카드 소지자 및 복수상륙허가를 받은 외국인 승무원, 우리나라와 상호 자동출입국심사 협정을 맺은 미국·홍콩·마카오·대만·독일인 가운데 자동출입국서비스 가입자가 이용 대상입니다. 7세 이상 14세 미만 아동은 법정대리인의 동의 필요합니다. ",P,한국방문 우대카드에 대해 설명해 주세요.
21,자동출입국심사 서비스에 대해 설명해 주세요.,"자동출입국심사는 외교관에 한해 이용할 수 있는 서비스입니다. 다른 일반 국민과 달리 외교관은 특정 통로로 이동하게 되며, 이 때 단순히 지문을 제시하는 것만으로도 출국장을 통과할 수 있습니다.",F,
21,자동출입국심사 서비스에 대해 설명해 주세요.," 새로이 도입된 제도로 수동 출입국심사에 비해 시간이 짧으며 간편하다는 것이 장점입니다. 하지만 15세 이상이 되어야 사용가능하며, 외국인은 등록을 거쳐도 사용할 수 없는 단점도 있습니다.",F,
21,자동출입국심사 서비스에 대해 설명해 주세요.,"자동출입국심사가 이루어지는 시간은 대략 1시간 입니다. 이 때 사용자의 신체 정보를 기록하고, 신장, 혈액형 등을 기계가 분석하게 됩니다. 이 절차가 끝나면 자유롭게 공항을 나갈 수 있습니다.",F,
21,항공기 객실 서비스에 대해 설명해 주세요.,"객실 승무원의 주임무는 승객을 쾌적하고 안전하게 모시는 것으로 이는 곧 승객의 욕구를 충족시켜 주는 것을 의미합니다. 세계의 모든 항공사들은 객실 승무원이 지녀야 할 객실서비스의 기본자세로 4S를 강조합니다. 미소와 인사성, 민첩성, 세련된동작, 친절성을 의미합니다.",P,객실승무원이 갖춰야 할 4S에 대해 설명해 주세요.
21,항공기 객실 서비스에 대해 설명해 주세요.,"4S중 가장 중요한 기본자세는 스마일인데 스마일은 승객을 안심시키고 편안한 마음이 되게 하며 인간관계를 좋게 만들고 마음을 즐겁게 해주는 효과를 가져오기 때문입니다. 객실승무원은 교양, 인격, 지식, 개인적 역사 등 자신의 모든 것을 서비스를 통해 승객에게 내보여야 합니다.",P,객실승무원의 기본자세인 스마일에 대해 설명해 주세요.
21,항공기 객실 서비스에 대해 설명해 주세요.,,P,
21,항공기 객실 서비스에 대해 설명해 주세요.,"항공기 객실 서비스는 상, 중, 하 단계로 구성되어 있으며 상 단계는 식사와 음료를 포함, 중 단계는 식사만, 하 단계는 음료만 제공합니다. 탑승 전 예약이 필수적이며, 예약하지 않은 임의 변경은 불가능합니다.",F,
21,항공기 객실 서비스에 대해 설명해 주세요.,"항공기에는 여러가지 객실 서비스가 있지만, 흡연자를 위한 서비스가 가장 발달되어있습니다. 승객들은 객실내에서 흡연 부스를 이용가능하며, 퍼스트 클래스는 항시 자유롭게 흡연 가능합니다.",F,
21,항공기 객실 서비스에 대해 설명해 주세요.,"객실 서비스를 운영하는 주체는 승무원이며, 항공기의 기상 상황에 따라 서비스가 중단될 수 있습니다. 이 경우에는 승객들이 스스로 음료나 식사를 해결하고 식기까지 정리하는 것이 원칙입니다.",F,
21,항공기 객실 내 시설에 대해 설명해 주세요.,"국제항공운송협회에서는 실제 항공편에 설치, 운영되는 등급으로 승객이 실제 탑승하는 등급인 운송등급을 일등석, 우등석, 일반석으로 구분하고 있습니다. 각각 F, C, Y로 표기합니다. 항공기마다 좌석 클래스의 명칭은 다르게 운영되기도 합니다. 좌석등급은 간격과 기내식의 질에 따라 구분됩니다.",P,일반석에 대해 설명해 주세요.
21,항공기 객실 내 시설에 대해 설명해 주세요.,좌석의 간격은 일반적으로 앞좌석 팔걸이 끝에서 뒷자석 팔걸이 끝까지의 간격을 일컫는 시트피치에 의해 결정됩니다. 항공사별로 좌석의 고급화 전략으로 경쟁력 강화를 위해 노력하고 있습니다. 휴대수화물 보관을 위한 오버헤드 빈이 객실의 좌우 및 중앙 천장에 설치되어 있습니다.,P,시트피치에 대해 설명해 주세요.
21,항공기 객실 내 시설에 대해 설명해 주세요.,"항공사에서 운영중인 기내 엔터테인먼트 프로그램은 영화, 음악, 게임, 스포츠 등의 대중문화부터 클래식, 미술, 문학 등의 예술문화 등 취항노선에 따라 다양하게 운영되고 있습니다. 항공기의 기내 화장실은 한정된 공간의 특성상 비슷한 형태입니다. 일부 항공사들은 여성전용 화장실을 운영합니다.",P,취항노선에 대해 설명해 주세요.
21,항공기 객실 내 시설에 대해 설명해 주세요.,"항공기 객실 내 시설은 다양하며, 가장 인상적인 것은 흡연자만이 이용할 수 있는 전용 흡연 부스입니다. 자동으로 기내 밖으로 환기가 이루어지게 되며, 지상 20,000피트의 공기를 느낄 수 있습니다.",F,
21,항공기 객실 내 시설에 대해 설명해 주세요.,"여러 시설이 있지만, 가장 편한 것은 기내 영화관입니다. 4채널의 사운드로 IMAX 스크린을 제공하며 일반 이코노미 승객들도 자유롭게 이용가능한 특징이 있습니다. 사용료는 무료입니다.",F,
21,항공기 객실 내 시설에 대해 설명해 주세요.," 항공기에 탑승한 승객들은 자유롭게 객실 내 시설을 이용할 수 있습니다. 좌석에 설치된 스크린을 통해 영화도 관람가능하고, 승무원과의 사전협의를 통해 기장실에도 자유롭게 드나들 수 있습니다.",F,
21,기내식에 대해 설명해 주세요.,항공기 산업의 발달과 더불어 기체가 대형화되고 장거리를 장시간 운항하게 됨으로써 기내식 제공시설도 개발되었습니다. 오늘날에는 지상에서의 호화로운 레스토랑의 다양한 메뉴와 질 좋은 음식에 손색이 없는 음식물을 하늘에서 제공하는 서비스가 가능하게 되었습니다.,P,기내식의 다양한 메뉴 개발이 중요한 이유를 설명해 주세요.
21,기내식에 대해 설명해 주세요.,"기내식의 특징은 제한된 좁은 공간이라는 항공기의 조건 때문에, 승객의 운동부족으로 인한 소화장애나 고칼로리식으로 인한 비만 등을 방지하기 위하여, 소화가 잘되고 흡수되기 쉬운 저칼로리 식품으로 구성되는 점입니다. 또한 좁은공간에서 무리없는 서비스가 가능하도록 알맞게 고안 ·제작된 식기류나 운반구가 사용됩니다.",P,기내식 운반구의 특징을 설명해 주세요.
21,기내식에 대해 설명해 주세요.,"일반 음식점과는 달리 기내식은 항공기 운항 계획에 맞추어 지상의 음식공장에서 미리 조리된 음식을 정해진 그릇에 담아, 잠시 저장하였다가 항공기 출발시간에 맞추어 기내에 싣고, 알맞은 시간에 기내 주방에서 재조리한 다음승객에게 제공됩니다. 기내식은 서양식을 기본으로 하여 일본식 ·중국식 등을 가미한 다양한 요리로 이루어 집니다.",P,기내 주방의 역할을 설명해 주세요.
21,기내식에 대해 설명해 주세요.,"기내에서 제공되는 식사를 의미하며, 단순한 라면만이 제공됩니다. 항공 안전을 이유로 한식, 중식, 양식은 법적으로 제공이 금지되어 있으며 간단한 음료까지는 허용하는 것으로 바뀌었습니다.",F,
21,기내식에 대해 설명해 주세요.,"기내에서 제공하는 일체의 식사와 음료수를 모두 포함하며, 항공법상 기내에서 알코올 제공은 법적으로 금지되어 있습니다. 알코올 함유량이 1%를 초과하는 모든 술은 금지되며, 와인도 금지됩니다.",F,
21,기내식에 대해 설명해 주세요.," 식사를 기내에서 제공하는 것을 의미하며, 하나의 사업으로 성장중에 있습니다. 물론 고도가 올라갈수록 인간의 미각은 예민해지기 때문에 더 적은 향신료와 조미료를 넣는 걸 원칙으로 합니다.",F,
21,호텔 식음료 서비스에 대해 설명해 주세요.,"식음료란 음식과 음료의 합성어로서 고객의 식욕을 충족시켜 주는 호텔의 상품입니다. 식음료서비스는 고객에 대한 식음료 판매를 위해 그에 따른 물적, 인적 서비스를 제공하는 행위로서 단순한 고객접대가 아니라 식당을 찾는 각계각층의 고객욕구를 충족시켜 주기 위한 최상의 상품을 서비스하는 절차입니다.",P,식음료서비스에 인적 서비스가 포함되는 이유를 설명해 주세요.
21,호텔 식음료 서비스에 대해 설명해 주세요.,"호텔 식당에서 만들어진 식음료를 고객에게 제공하는 직원은 바람직한 인적 서비스 실천을 위해 항상 노력하는 자세를 보여야 합니다. 봉사성, 청결성, 정직성, 환대성 등의 기본자세를 바탕으로 주어진 임무를 수행하여 최대의 고객만족을 이끌어 낼 수 있도록 노력해야 합니다.",P,식음료 서비스 직원의 기본자세 중 환대성에 대해 설명해 주세요.
21,호텔 식음료 서비스에 대해 설명해 주세요.,"식음료 접객직원은 자기가 수행하는 서비스가 기업의 성패와 밀접하다는 것을 항상 인식하면서 평상시에도 적극적인 자세로 근무에 임해야 합니다. 항상 깨끗하고 예의 바르며 신속한 서비스를 위해 자신의 위치, 외모, 역할 등을 숙지함으로써 스스로의 가치관을 우선적으로 확립해야 합니다.",P,신속한 서비스의 중요성을 설명해 주세요.
21,호텔 식음료 서비스에 대해 설명해 주세요., 호텔에서 제공하는 식음료 서비스는 간단한 다과부터 스테이크까지 다양합니다. 이 때 종업원은 조리 과정에 참여할 수 없고 반드시 손님의 입회 하에 모든 조리가 순차적으로 이루어져야만합니다.,F,
21,호텔 식음료 서비스에 대해 설명해 주세요.,"호텔에서 제공하는 음식에는 정규 뷔페뿐만 아니라, 해피아워등이 포함됩니다. 해피 아워를 이용하기 위해서는 고객이 미리 신청해야하며, 반드시 주류를 한 잔 이상 주문하도록 되어 있습니다.",F,
21,호텔 식음료 서비스에 대해 설명해 주세요.,"호텔에서 제공하는 식음료는 제한이 없으며, 고객의 요구에 따라서는 항정신성 약물이 들어간 음료도 제한없이 제공할 수 있습니다. 이 때 호텔은 어떠한 법적 책임을 질 의무가 없습니다.",F,
21,외식업의 스테이션 순환에 대해 설명해 주세요.,식당에 종사하는 접객서비스 직원들은 자신들의 영역 스테이션에 대한 책임이 구분되어 있습니다. 각 매장마다 테이블 번호가 매겨져 각 스테이션 테이블의 수도 근무조마다 근무하는 직원의 숫자에 따라 달라집니다. 따라서 모든 스테이션과 테이블 번호는 홀 근무계획에 자세히 표시되어 있습니다.,P,홀 근무계획의 내용에 대해 설명해 주세요.
21,외식업의 스테이션 순환에 대해 설명해 주세요.,단체고객은 스테이션 순환의 예외적인 상황이라고 할 수 있습니다. 이럴때는 효과적인 안내를 위해 상식적인 사고가 필요한 경우입니다. 그리고 고객의 특별한 요구가 있을 경우 고객의 요구에 정중하게 응대하고 가장 만족할 수 있도록 배려하는 자세가 필요합니다.,P,단체고객이 스테이션 순환의 예외적인 상황이 이유를 설명해 주세요.
21,외식업의 스테이션 순환에 대해 설명해 주세요.,,P,
21,외식업의 스테이션 순환에 대해 설명해 주세요.,"스테이션 순환은 근무하는 직원이 로테이션으로 돌아가는 것을 의미합니다. 이 경우 손님들은 다양한 직원을 만나볼 수 있을 뿐만 아니라, 스스로 서빙에 참여하는 특별한 경험을 할 수도 있습니다.",F,
21,외식업의 스테이션 순환에 대해 설명해 주세요.,"식당에 종사하는 직원들이 겪게 되는 것으로서, 정해진 위치를 순환하여 근무하는 것을 의미합니다. 이를 위해 별도의 계획표를 세우기보다는 그때그때 헤드 셰프의 지시로 운영하는 것을 원칙으로 합니다.",F,
21,외식업의 스테이션 순환에 대해 설명해 주세요.,"외식업에서는 비교적 최근에 도입된 시스템으로 스테이션 순환이 이루어지게 되면, 종업원은 즉시 옷을 갈아입고 다른 직무로 배치되게 됩니다. 이 경우 발생하는 공백에 대해서는 손님이 대신하게 됩니다.",F,
21,접객서비스의 메뉴 판매에 대해 설명해 주세요.,메뉴는 외식기업 경영 전반에 영향을 미치는 중요한 판매전략이며 고객에게 어떤 음식이 제공될 수 있는지 가격은 얼마인지 알려주고 직원에게는 어떤 음식을 주문 받아야 하고 조리해야 하는지를 알려줍니다. 판매는 고객들이 맞는 메뉴를 결정하게 하고 서비스를 개성화하는 기회를 제공합니다.,P,메뉴에 음식과 가격 외에 포함되는 정보를 설명해 주세요.
21,접객서비스의 메뉴 판매에 대해 설명해 주세요.,접객서비스 직원은 사전에 메뉴지식을 세심하게 숙지하여야 하며 이를 바탕으로 고객의 욕구를 충족하기 위한 판매가 이루어지도록 해야합니다. 따라서 고객들이 메뉴 선택 시 질문을 하고 메뉴 고민을 할 때는 판매촉진을 위한 기회임을 판단해야 하고 고객욕구에 부합하는 최상의 메뉴를 추천해야 합니다.,P,고객의 메뉴 질문과 판매촉진의 관계에 대해 설명해 주세요.
